date,strategy,return,long_count,short_count,market_ret,cum_return
2023-08-31,long_short,-0.003371250117197633,30,30,-0.006316138,1.0080591512053156
2023-09-01,long_short,0.0033231168054044247,30,30,0.006497725,1.0114090495115278
2023-09-04,long_short,-0.0020110670011490583,30,30,0.014028488,1.0093750381473916
2023-09-05,long_short,0.0027664334047585726,30,30,-0.0061891885,1.0121674069708522
2023-09-06,long_short,0.0017700664466246963,30,30,-0.0026706196,1.0139590105362983
2023-09-07,long_short,0.003185383277013898,30,30,-0.01424525,1.0171888586120383
2023-09-08,long_short,-0.0016241167904809117,30,30,-0.0028346889,1.0155368251076764
2023-09-11,long_short,-0.0013704834273084998,30,30,0.00955609,1.0141450487190449
2023-09-12,long_short,0.0013868664391338825,30,30,-0.001071964,1.0155515324515272
2023-09-13,long_short,0.0033344668336212635,30,30,-0.008191569,1.0189378553543202
2023-09-14,long_short,0.0014361166395246983,30,30,-0.0010487427,1.0204011689630361
2023-09-15,long_short,0.0010290001519024372,30,30,-0.004195587,1.0214511619209004
2023-09-18,long_short,-0.0024095498956739902,30,30,0.0035086588,1.0189899243802578
2023-09-19,long_short,0.004072416573762894,30,30,-0.0031731643,1.0231396758368012
2023-09-20,long_short,4.076677578268573e-05,30,30,-0.0048815417,1.0231813859425605
2023-09-21,long_short,0.0004821333277504891,30,30,-0.007283763,1.0236746957890575
2023-09-22,long_short,-0.004961100872606039,30,30,0.013996624,1.0185961423625136
2023-09-25,long_short,0.0026460664812475443,30,30,-0.0053289556,1.021291415472747
2023-09-26,long_short,-0.003555433126166463,30,30,-0.004411443,1.0176602821427059
2023-09-27,long_short,-0.0063706496730446815,30,30,0.004186108,1.0111771249990027
2023-09-28,long_short,-0.0010067998664453626,30,30,0.000108715496,1.0101590720046012
2023-10-09,long_short,0.004600082989782095,30,30,0.0003691346,1.0148058875687038
2023-10-10,long_short,0.004764449317008257,30,30,-0.007952281,1.0196408787866265
2023-10-11,long_short,-0.0013452502898871899,30,30,0.001493036,1.018269206598858
2023-10-12,long_short,0.002655016491189599,30,30,0.010148849,1.0209727281348484
2023-10-13,long_short,0.006503117270767689,30,30,-0.0095081255,1.027612233516165
2023-10-16,long_short,0.0003334167995490134,30,30,-0.008991883,1.0279548566982415
2023-10-17,long_short,-0.0006432835361920297,30,30,0.0032076978,1.027293590262979
2023-10-18,long_short,5.378350761020556e-05,30,30,-0.01204746,1.027348841715609
